epoch,engine_id,engine_name,engine_index,entanglement_strength,entanglement_alive,throughput_ops_per_beat,latency_ms,success_rate,coherence_contribution,hebbian_reward_eligible,phi_alignment
12,engine-intelligentia-001,INTELLIGENTIA,1,0.582705,True,2,18.41,0.828979,0.48305,True,0.035329
12,engine-quantumia-002,QUANTUMIA,2,0.685893,True,5,323.18,0.788528,0.540846,True,0.067859
12,engine-resonantia-003,RESONANTIA,3,0.539398,True,11,644.79,0.747059,0.402962,True,0.078636
12,engine-harmonia-004,HARMONIA,4,0.625141,True,3,641.41,0.995813,0.622524,True,0.007107
12,engine-velocitas-005,VELOCITAS,5,0.535287,True,5,557.01,0.908258,0.486179,True,0.082747
12,engine-prudentia-006,PRUDENTIA,6,0.67655,True,16,67.99,0.902001,0.610249,True,0.058516
12,engine-fortitudo-007,FORTITUDO,7,0.77016,True,18,110.13,0.912436,0.702722,True,0.152126
12,engine-temperantia-008,TEMPERANTIA,8,0.676391,True,36,315.67,0.739524,0.500207,True,0.058357
12,engine-iustitia-009,IUSTITIA,9,0.600399,True,104,286.24,0.928126,0.557246,True,0.017635
12,engine-sapientia-010,SAPIENTIA,10,0.622305,True,182,120.81,0.750407,0.466982,True,0.004271
12,engine-memoria-011,MEMORIA,11,0.687781,True,582,571.58,0.925476,0.636525,True,0.069747
12,engine-imaginatio-012,IMAGINATIO,12,0.652132,True,827,426.12,0.816574,0.532514,True,0.034098
12,engine-veritas-013,VERITAS,13,0.751933,True,635,584.09,0.956723,0.719392,True,0.133899
12,engine-libertas-014,LIBERTAS,14,0.508271,True,890,110.0,0.731565,0.371833,True,0.109763
12,engine-dignitas-015,DIGNITAS,15,0.532386,True,286,498.57,0.867749,0.461977,True,0.085648
12,engine-concordia-016,CONCORDIA,16,0.676773,True,825,162.91,0.894895,0.605641,True,0.058739
12,engine-aeternitas-017,AETERNITAS,17,0.753835,True,818,487.95,0.822646,0.620139,True,0.135801
12,engine-providentia-018,PROVIDENTIA,18,0.646966,True,538,77.25,0.779316,0.504191,True,0.028932
12,engine-scientia-019,SCIENTIA,19,0.490323,True,14,339.59,0.964264,0.472801,True,0.127711
12,engine-mathematica-020,MATHEMATICA,20,0.609311,True,344,491.14,0.850002,0.517915,True,0.008723
12,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.540429,True,771,189.62,0.958462,0.517981,True,0.077605
12,engine-logica-022,LOGICA,22,0.547899,True,315,452.27,0.971578,0.532327,True,0.070135
12,engine-natura-023,NATURA,23,0.616212,True,670,220.83,0.858323,0.528909,True,0.001822
13,engine-cognitio-000,COGNITIO,0,0.65934,True,2,373.89,0.788171,0.519672,True,0.041306
13,engine-intelligentia-001,INTELLIGENTIA,1,0.619299,True,4,573.06,0.775836,0.480475,True,0.001265
13,engine-quantumia-002,QUANTUMIA,2,0.713635,True,3,261.01,0.718354,0.512643,True,0.095601
13,engine-resonantia-003,RESONANTIA,3,0.452789,True,8,425.08,0.856586,0.387852,True,0.165245
13,engine-harmonia-004,HARMONIA,4,0.628802,True,21,581.71,0.985767,0.619852,True,0.010768
13,engine-velocitas-005,VELOCITAS,5,0.619566,True,23,35.33,0.877245,0.543511,True,0.001532
13,engine-prudentia-006,PRUDENTIA,6,0.570993,True,16,161.79,0.895355,0.511242,True,0.047041
13,engine-fortitudo-007,FORTITUDO,7,0.569908,True,78,256.21,0.936964,0.533984,True,0.048126
13,engine-temperantia-008,TEMPERANTIA,8,0.65778,True,32,530.28,0.904238,0.594789,True,0.039746
13,engine-iustitia-009,IUSTITIA,9,0.615088,True,221,234.75,0.950719,0.584775,True,0.002946
13,engine-sapientia-010,SAPIENTIA,10,0.584012,True,284,491.83,0.800447,0.467471,True,0.034022
13,engine-memoria-011,MEMORIA,11,0.633342,True,185,234.07,0.715231,0.452986,True,0.015308
13,engine-imaginatio-012,IMAGINATIO,12,0.68147,True,416,672.23,0.809338,0.55154,True,0.063436
13,engine-veritas-013,VERITAS,13,0.568329,True,708,119.41,0.785707,0.44654,True,0.049705
13,engine-libertas-014,LIBERTAS,14,0.630258,True,890,641.28,0.746576,0.470535,True,0.012224
13,engine-dignitas-015,DIGNITAS,15,0.596769,True,402,259.97,0.76204,0.454762,True,0.021265
13,engine-concordia-016,CONCORDIA,16,0.532438,True,16,193.38,0.938753,0.499827,True,0.085596
13,engine-aeternitas-017,AETERNITAS,17,0.582299,True,376,162.64,0.702633,0.409143,True,0.035735
13,engine-providentia-018,PROVIDENTIA,18,0.427914,True,255,79.22,0.720992,0.308522,True,0.19012
13,engine-scientia-019,SCIENTIA,19,0.77223,True,778,427.0,0.760795,0.587509,True,0.154196
13,engine-mathematica-020,MATHEMATICA,20,0.635367,True,827,271.93,0.852277,0.541508,True,0.017333
13,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.588774,True,460,137.41,0.815995,0.480437,True,0.02926
13,engine-logica-022,LOGICA,22,0.5559,True,762,108.6,0.906487,0.503916,True,0.062134
13,engine-natura-023,NATURA,23,0.698028,True,278,454.49,0.720325,0.502807,True,0.079994
14,engine-cognitio-000,COGNITIO,0,0.69277,True,2,264.78,0.702499,0.48667,True,0.074736
14,engine-intelligentia-001,INTELLIGENTIA,1,0.634572,True,1,447.56,0.812275,0.515447,True,0.016538
14,engine-quantumia-002,QUANTUMIA,2,0.545353,True,3,326.66,0.844897,0.460767,True,0.072681
14,engine-resonantia-003,RESONANTIA,3,0.473364,True,1,610.21,0.903962,0.427903,True,0.14467
14,engine-harmonia-004,HARMONIA,4,0.542244,True,16,342.57,0.97223,0.527186,True,0.07579
14,engine-velocitas-005,VELOCITAS,5,0.657846,True,27,629.5,0.706409,0.464708,True,0.039812
14,engine-prudentia-006,PRUDENTIA,6,0.586608,True,50,612.71,0.783901,0.459843,True,0.031426
14,engine-fortitudo-007,FORTITUDO,7,0.45391,True,21,269.35,0.907439,0.411896,True,0.164124
14,engine-temperantia-008,TEMPERANTIA,8,0.626324,True,19,52.03,0.721913,0.452152,True,0.00829
14,engine-iustitia-009,IUSTITIA,9,0.502282,True,42,653.16,0.85664,0.430275,True,0.115752
14,engine-sapientia-010,SAPIENTIA,10,0.608548,True,129,608.97,0.777613,0.473215,True,0.009486
14,engine-memoria-011,MEMORIA,11,0.609946,True,205,379.72,0.854664,0.521299,True,0.008088
14,engine-imaginatio-012,IMAGINATIO,12,0.508509,True,356,328.13,0.919372,0.467509,True,0.109525
14,engine-veritas-013,VERITAS,13,0.471033,True,542,579.29,0.734507,0.345977,True,0.147001
14,engine-libertas-014,LIBERTAS,14,0.618012,True,878,447.43,0.752198,0.464868,True,2.2e-05
14,engine-dignitas-015,DIGNITAS,15,0.540452,True,840,238.26,0.760719,0.411132,True,0.077582
14,engine-concordia-016,CONCORDIA,16,0.54632,True,56,677.42,0.848571,0.463592,True,0.071714
14,engine-aeternitas-017,AETERNITAS,17,0.45214,True,773,619.87,0.879628,0.397715,True,0.165894
14,engine-providentia-018,PROVIDENTIA,18,0.557594,True,397,576.98,0.987023,0.550358,True,0.06044
14,engine-scientia-019,SCIENTIA,19,0.598044,True,956,331.25,0.706174,0.422323,True,0.01999
14,engine-mathematica-020,MATHEMATICA,20,0.606973,True,899,45.92,0.715092,0.434041,True,0.011061
14,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.542936,True,107,264.17,0.812451,0.441109,True,0.075098
14,engine-logica-022,LOGICA,22,0.540544,True,190,299.76,0.863541,0.466782,True,0.07749
14,engine-natura-023,NATURA,23,0.511483,True,541,635.65,0.818997,0.418903,True,0.106551
15,engine-cognitio-000,COGNITIO,0,0.777772,True,3,125.74,0.713225,0.554726,True,0.159738
15,engine-intelligentia-001,INTELLIGENTIA,1,0.455777,True,1,373.93,0.730303,0.332855,True,0.162257
15,engine-quantumia-002,QUANTUMIA,2,0.712532,True,4,417.81,0.984183,0.701262,True,0.094498
15,engine-resonantia-003,RESONANTIA,3,0.732402,True,2,613.05,0.995788,0.729317,True,0.114368
15,engine-harmonia-004,HARMONIA,4,0.609982,True,9,500.47,0.872343,0.532114,True,0.008052
15,engine-velocitas-005,VELOCITAS,5,0.562541,True,24,514.18,0.785159,0.441684,True,0.055493
15,engine-prudentia-006,PRUDENTIA,6,0.550915,True,54,52.16,0.782503,0.431092,True,0.067119
15,engine-fortitudo-007,FORTITUDO,7,0.435063,True,25,17.6,0.86766,0.377487,True,0.182971
15,engine-temperantia-008,TEMPERANTIA,8,0.390487,True,89,542.9,0.72017,0.281217,True,0.227547
15,engine-iustitia-009,IUSTITIA,9,0.551663,True,47,458.76,0.981219,0.541302,True,0.066371
15,engine-sapientia-010,SAPIENTIA,10,0.544409,True,118,164.75,0.782014,0.425736,True,0.073624
15,engine-memoria-011,MEMORIA,11,0.671117,True,510,440.85,0.814567,0.546669,True,0.053083
15,engine-imaginatio-012,IMAGINATIO,12,0.544764,True,591,441.46,0.941025,0.512636,True,0.07327
15,engine-veritas-013,VERITAS,13,0.619705,True,939,303.42,0.94187,0.583682,True,0.001671
15,engine-libertas-014,LIBERTAS,14,0.623578,True,232,571.02,0.797826,0.497507,True,0.005544
15,engine-dignitas-015,DIGNITAS,15,0.592155,True,670,63.43,0.942733,0.558244,True,0.025879
15,engine-concordia-016,CONCORDIA,16,0.782193,True,213,686.51,0.820688,0.641936,True,0.164159
15,engine-aeternitas-017,AETERNITAS,17,0.599556,True,497,145.5,0.905978,0.543185,True,0.018478
15,engine-providentia-018,PROVIDENTIA,18,0.801189,True,427,47.6,0.819269,0.656389,True,0.183155
15,engine-scientia-019,SCIENTIA,19,0.633126,True,181,335.45,0.949797,0.601342,True,0.015092
15,engine-mathematica-020,MATHEMATICA,20,0.779394,True,619,249.79,0.869911,0.678003,True,0.16136
15,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.556878,True,857,683.08,0.955655,0.532184,True,0.061156
15,engine-logica-022,LOGICA,22,0.702309,True,779,107.68,0.947957,0.665759,True,0.084275
15,engine-natura-023,NATURA,23,0.708459,True,460,406.25,0.765474,0.542307,True,0.090425
16,engine-cognitio-000,COGNITIO,0,0.676247,True,2,41.49,0.838688,0.567161,True,0.058213
16,engine-intelligentia-001,INTELLIGENTIA,1,0.426227,True,1,164.84,0.889966,0.379327,True,0.191807
16,engine-quantumia-002,QUANTUMIA,2,0.620275,True,7,541.61,0.877111,0.54405,True,0.002241
16,engine-resonantia-003,RESONANTIA,3,0.765154,True,8,43.56,0.980678,0.750369,True,0.14712
16,engine-harmonia-004,HARMONIA,4,0.668864,True,4,668.71,0.907268,0.606839,True,0.05083
16,engine-velocitas-005,VELOCITAS,5,0.668301,True,17,289.55,0.792896,0.529893,True,0.050267
16,engine-prudentia-006,PRUDENTIA,6,0.845401,True,14,693.55,0.82462,0.697135,True,0.227367
16,engine-fortitudo-007,FORTITUDO,7,0.582211,True,84,54.04,0.883135,0.514171,True,0.035823
16,engine-temperantia-008,TEMPERANTIA,8,0.732156,True,128,488.75,0.725887,0.531463,True,0.114122
16,engine-iustitia-009,IUSTITIA,9,0.742632,True,172,422.08,0.866316,0.643354,True,0.124598
16,engine-sapientia-010,SAPIENTIA,10,0.502518,True,140,546.8,0.982545,0.493747,True,0.115516
16,engine-memoria-011,MEMORIA,11,0.7297,True,603,216.29,0.77629,0.566459,True,0.111666
16,engine-imaginatio-012,IMAGINATIO,12,0.388418,True,518,159.35,0.967106,0.375641,True,0.229616
16,engine-veritas-013,VERITAS,13,0.613648,True,790,540.39,0.898615,0.551433,True,0.004386
16,engine-libertas-014,LIBERTAS,14,0.602445,True,450,665.37,0.90711,0.546484,True,0.015589
16,engine-dignitas-015,DIGNITAS,15,0.605479,True,260,438.8,0.919761,0.556896,True,0.012555
16,engine-concordia-016,CONCORDIA,16,0.654326,True,294,44.15,0.960917,0.628753,True,0.036292
16,engine-aeternitas-017,AETERNITAS,17,0.677064,True,408,171.58,0.861557,0.583329,True,0.05903
16,engine-providentia-018,PROVIDENTIA,18,0.628434,True,261,569.62,0.95024,0.597164,True,0.0104
16,engine-scientia-019,SCIENTIA,19,0.657474,True,511,558.83,0.787232,0.517585,True,0.03944
16,engine-mathematica-020,MATHEMATICA,20,0.554853,True,834,370.65,0.87639,0.486267,True,0.063181
16,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.892311,True,259,494.42,0.836066,0.746031,True,0.274277
16,engine-logica-022,LOGICA,22,0.655328,True,291,447.08,0.771696,0.505714,True,0.037294
16,engine-natura-023,NATURA,23,0.665195,True,649,482.81,0.973066,0.647279,True,0.047161
17,engine-cognitio-000,COGNITIO,0,0.616442,True,1,200.0,0.897493,0.553253,True,0.001592
17,engine-intelligentia-001,INTELLIGENTIA,1,0.440613,True,2,488.04,0.960719,0.423306,True,0.177421
17,engine-quantumia-002,QUANTUMIA,2,0.842096,True,4,515.56,0.754401,0.635278,True,0.224062
17,engine-resonantia-003,RESONANTIA,3,0.687991,True,4,198.05,0.983243,0.676463,True,0.069957
17,engine-harmonia-004,HARMONIA,4,0.614231,True,12,118.52,0.7855,0.482479,True,0.003803
17,engine-velocitas-005,VELOCITAS,5,0.476207,True,28,568.78,0.830146,0.395321,True,0.141827
17,engine-prudentia-006,PRUDENTIA,6,0.573251,True,6,587.65,0.960857,0.550812,True,0.044783
17,engine-fortitudo-007,FORTITUDO,7,0.726564,True,51,399.49,0.795745,0.57816,True,0.10853
17,engine-temperantia-008,TEMPERANTIA,8,0.705145,True,18,590.75,0.833395,0.587664,True,0.087111
17,engine-iustitia-009,IUSTITIA,9,0.758041,True,228,340.97,0.742737,0.563025,True,0.140007
17,engine-sapientia-010,SAPIENTIA,10,0.700022,True,176,292.34,0.77433,0.542048,True,0.081988
17,engine-memoria-011,MEMORIA,11,0.361497,True,37,346.96,0.821227,0.296871,True,0.256537
17,engine-imaginatio-012,IMAGINATIO,12,0.796479,True,296,15.25,0.879803,0.700745,True,0.178445
17,engine-veritas-013,VERITAS,13,0.670414,True,777,260.48,0.960283,0.643787,True,0.05238
17,engine-libertas-014,LIBERTAS,14,0.644285,True,3,485.17,0.797254,0.513659,True,0.026251
17,engine-dignitas-015,DIGNITAS,15,0.563371,True,453,684.35,0.815624,0.459499,True,0.054663
17,engine-concordia-016,CONCORDIA,16,0.699365,True,544,557.57,0.890548,0.622818,True,0.081331
17,engine-aeternitas-017,AETERNITAS,17,0.724565,True,894,249.39,0.874976,0.633977,True,0.106531
17,engine-providentia-018,PROVIDENTIA,18,0.736291,True,563,158.44,0.899061,0.661971,True,0.118257
17,engine-scientia-019,SCIENTIA,19,0.588692,True,896,329.98,0.790306,0.465247,True,0.029342
17,engine-mathematica-020,MATHEMATICA,20,0.531406,True,63,307.88,0.739867,0.39317,True,0.086628
17,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.55149,True,289,363.41,0.738711,0.407392,True,0.066544
17,engine-logica-022,LOGICA,22,0.623994,True,965,664.84,0.955017,0.595925,True,0.00596
17,engine-natura-023,NATURA,23,0.634894,True,344,612.16,0.859651,0.545787,True,0.01686
18,engine-cognitio-000,COGNITIO,0,0.603035,True,1,40.63,0.85362,0.514763,True,0.014999
18,engine-intelligentia-001,INTELLIGENTIA,1,0.739042,True,1,116.72,0.953481,0.704662,True,0.121008
18,engine-quantumia-002,QUANTUMIA,2,0.591968,True,5,32.44,0.730949,0.432698,True,0.026066
18,engine-resonantia-003,RESONANTIA,3,0.582753,True,9,100.33,0.891684,0.519631,True,0.035281
18,engine-harmonia-004,HARMONIA,4,0.591015,True,19,521.75,0.876897,0.518259,True,0.027019
18,engine-velocitas-005,VELOCITAS,5,0.752246,True,33,685.49,0.832284,0.626083,True,0.134212
18,engine-prudentia-006,PRUDENTIA,6,0.572467,True,6,577.24,0.703429,0.40269,True,0.045567
18,engine-fortitudo-007,FORTITUDO,7,0.434424,True,44,515.02,0.995264,0.432367,True,0.18361
18,engine-temperantia-008,TEMPERANTIA,8,0.572664,True,71,207.66,0.983218,0.563053,True,0.04537
18,engine-iustitia-009,IUSTITIA,9,0.655609,True,218,541.91,0.918765,0.602351,True,0.037575
18,engine-sapientia-010,SAPIENTIA,10,0.606097,True,118,599.37,0.765533,0.463987,True,0.011937
18,engine-memoria-011,MEMORIA,11,0.602488,True,114,673.97,0.796796,0.48006,True,0.015546
18,engine-imaginatio-012,IMAGINATIO,12,0.667789,True,784,200.15,0.866166,0.578416,True,0.049755
18,engine-veritas-013,VERITAS,13,0.685909,True,113,662.27,0.761542,0.522348,True,0.067875
18,engine-libertas-014,LIBERTAS,14,0.444056,True,78,312.99,0.90251,0.400765,True,0.173978
18,engine-dignitas-015,DIGNITAS,15,0.604765,True,307,492.02,0.944273,0.571063,True,0.013269
18,engine-concordia-016,CONCORDIA,16,0.630935,True,152,350.06,0.803433,0.506914,True,0.012901
18,engine-aeternitas-017,AETERNITAS,17,0.549413,True,262,682.67,0.853915,0.469152,True,0.068621
18,engine-providentia-018,PROVIDENTIA,18,0.543756,True,929,370.17,0.954932,0.51925,True,0.074278
18,engine-scientia-019,SCIENTIA,19,0.623976,True,225,226.28,0.87524,0.546128,True,0.005942
18,engine-mathematica-020,MATHEMATICA,20,0.647067,True,620,291.45,0.846295,0.54761,True,0.029033
18,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.435828,True,247,205.6,0.78129,0.340508,True,0.182206
18,engine-logica-022,LOGICA,22,0.672714,True,841,374.26,0.779418,0.524326,True,0.05468
18,engine-natura-023,NATURA,23,0.510763,True,737,542.47,0.863287,0.440935,True,0.107271
19,engine-cognitio-000,COGNITIO,0,0.575324,True,3,654.12,0.991072,0.570188,True,0.04271
19,engine-intelligentia-001,INTELLIGENTIA,1,0.567907,True,4,671.57,0.948721,0.538785,True,0.050127
19,engine-quantumia-002,QUANTUMIA,2,0.697166,True,8,104.44,0.905132,0.631027,True,0.079132
19,engine-resonantia-003,RESONANTIA,3,0.60283,True,6,607.55,0.842166,0.507683,True,0.015204
19,engine-harmonia-004,HARMONIA,4,0.707204,True,19,34.31,0.892383,0.631097,True,0.08917
19,engine-velocitas-005,VELOCITAS,5,0.685232,True,27,277.75,0.709985,0.486505,True,0.067198
19,engine-prudentia-006,PRUDENTIA,6,0.485406,True,25,286.14,0.715283,0.347203,True,0.132628
19,engine-fortitudo-007,FORTITUDO,7,0.605772,True,35,195.18,0.807506,0.489165,True,0.012262
19,engine-temperantia-008,TEMPERANTIA,8,0.479689,True,50,384.62,0.899667,0.43156,True,0.138345
19,engine-iustitia-009,IUSTITIA,9,0.724379,True,127,628.24,0.892074,0.646199,True,0.106345
19,engine-sapientia-010,SAPIENTIA,10,0.571188,True,216,324.32,0.868571,0.496117,True,0.046846
19,engine-memoria-011,MEMORIA,11,0.60424,True,368,644.37,0.807735,0.488066,True,0.013794
19,engine-imaginatio-012,IMAGINATIO,12,0.668942,True,964,685.14,0.861507,0.576298,True,0.050908
19,engine-veritas-013,VERITAS,13,0.846695,True,196,175.23,0.707876,0.599355,True,0.228661
19,engine-libertas-014,LIBERTAS,14,0.716408,True,186,373.13,0.797109,0.571055,True,0.098374
19,engine-dignitas-015,DIGNITAS,15,0.560666,True,198,91.4,0.879775,0.49326,True,0.057368
19,engine-concordia-016,CONCORDIA,16,0.62346,True,324,243.36,0.812442,0.506525,True,0.005426
19,engine-aeternitas-017,AETERNITAS,17,0.689855,True,598,698.15,0.780974,0.538759,True,0.071821
19,engine-providentia-018,PROVIDENTIA,18,0.495522,True,872,577.29,0.895231,0.443607,True,0.122512
19,engine-scientia-019,SCIENTIA,19,0.574864,True,515,556.2,0.893237,0.513489,True,0.04317
19,engine-mathematica-020,MATHEMATICA,20,0.68792,True,14,199.31,0.70564,0.485424,True,0.069886
19,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.617862,True,500,50.58,0.964426,0.595882,True,0.000172
19,engine-logica-022,LOGICA,22,0.628032,True,963,476.27,0.729167,0.45794,True,0.009998
19,engine-natura-023,NATURA,23,0.521403,True,381,691.55,0.730948,0.381119,True,0.096631
20,engine-cognitio-000,COGNITIO,0,0.640463,True,2,176.14,0.946367,0.606113,True,0.022429
20,engine-intelligentia-001,INTELLIGENTIA,1,0.507543,True,4,188.58,0.843605,0.428165,True,0.110491
20,engine-quantumia-002,QUANTUMIA,2,0.629066,True,3,123.67,0.857562,0.539463,True,0.011032
20,engine-resonantia-003,RESONANTIA,3,0.55948,True,1,398.56,0.842773,0.471515,True,0.058554
20,engine-harmonia-004,HARMONIA,4,0.622174,True,4,364.27,0.818561,0.509287,True,0.00414
20,engine-velocitas-005,VELOCITAS,5,0.548871,True,22,234.51,0.745014,0.408917,True,0.069163
20,engine-prudentia-006,PRUDENTIA,6,0.589231,True,22,121.7,0.799618,0.471159,True,0.028803
20,engine-fortitudo-007,FORTITUDO,7,0.599666,True,60,80.52,0.934063,0.560126,True,0.018368
20,engine-temperantia-008,TEMPERANTIA,8,0.491023,True,32,117.79,0.958377,0.470585,True,0.127011
20,engine-iustitia-009,IUSTITIA,9,0.585683,True,189,451.73,0.818056,0.479121,True,0.032351
20,engine-sapientia-010,SAPIENTIA,10,0.638943,True,341,504.87,0.727491,0.464825,True,0.020909
20,engine-memoria-011,MEMORIA,11,0.434618,True,26,617.13,0.948339,0.412165,True,0.183416
20,engine-imaginatio-012,IMAGINATIO,12,0.72123,True,728,49.9,0.976262,0.70411,True,0.103196
20,engine-veritas-013,VERITAS,13,0.679275,True,967,558.57,0.781803,0.531059,True,0.061241
20,engine-libertas-014,LIBERTAS,14,0.536503,True,570,627.06,0.732767,0.393132,True,0.081531
20,engine-dignitas-015,DIGNITAS,15,0.695153,True,542,309.87,0.715743,0.497551,True,0.077119
20,engine-concordia-016,CONCORDIA,16,0.505671,True,428,642.96,0.996018,0.503657,True,0.112363
20,engine-aeternitas-017,AETERNITAS,17,0.599688,True,731,683.64,0.71586,0.429293,True,0.018346
20,engine-providentia-018,PROVIDENTIA,18,0.493186,True,701,378.47,0.762478,0.376044,True,0.124848
20,engine-scientia-019,SCIENTIA,19,0.633896,True,187,276.19,0.983453,0.623407,True,0.015862
20,engine-mathematica-020,MATHEMATICA,20,0.557081,True,144,471.79,0.930653,0.518449,True,0.060953
20,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.832923,True,603,577.51,0.870509,0.725067,True,0.214889
20,engine-logica-022,LOGICA,22,0.621989,True,849,43.74,0.959648,0.596891,True,0.003955
20,engine-natura-023,NATURA,23,0.718022,True,236,288.16,0.764595,0.548996,True,0.099988
21,engine-cognitio-000,COGNITIO,0,0.528232,True,3,114.19,0.770195,0.406842,True,0.089802
21,engine-intelligentia-001,INTELLIGENTIA,1,0.620741,True,3,420.58,0.778543,0.483274,True,0.002707
21,engine-quantumia-002,QUANTUMIA,2,0.625501,True,5,194.66,0.884537,0.553278,True,0.007467
