beat,timestamp_ms,R_order_parameter,mean_phase_psi,phase_variance,gate_passed,oscillator_count,coupling_strength,drift_from_phi_inv
356,310788,1.0,-2.72530432,0.0,True,24,0.6180339887498948,0.38196601
357,311661,1.0,2.52486249,0.0,True,24,0.6180339887498948,0.38196601
358,312534,1.0,1.49184399,0.0,True,24,0.6180339887498948,0.38196601
359,313407,1.0,0.4588255,0.0,True,24,0.6180339887498948,0.38196601
360,314280,1.0,-0.574193,0.0,True,24,0.6180339887498948,0.38196601
361,315153,1.0,-1.60721149,0.0,True,24,0.6180339887498948,0.38196601
362,316026,1.0,-2.64022999,0.0,True,24,0.6180339887498948,0.38196601
363,316899,1.0,2.60993682,-0.0,True,24,0.6180339887498948,0.38196601
364,317772,1.0,1.57691832,0.0,True,24,0.6180339887498948,0.38196601
365,318645,1.0,0.54389983,0.0,True,24,0.6180339887498948,0.38196601
366,319518,1.0,-0.48911867,0.0,True,24,0.6180339887498948,0.38196601
367,320391,1.0,-1.52213717,0.0,True,24,0.6180339887498948,0.38196601
368,321264,1.0,-2.55515566,0.0,True,24,0.6180339887498948,0.38196601
369,322137,1.0,2.69501115,0.0,True,24,0.6180339887498948,0.38196601
370,323010,1.0,1.66199265,0.0,True,24,0.6180339887498948,0.38196601
371,323883,1.0,0.62897416,0.0,True,24,0.6180339887498948,0.38196601
372,324756,1.0,-0.40404434,0.0,True,24,0.6180339887498948,0.38196601
373,325629,1.0,-1.43706284,0.0,True,24,0.6180339887498948,0.38196601
374,326502,1.0,-2.47008133,0.0,True,24,0.6180339887498948,0.38196601
375,327375,1.0,2.78008548,0.0,True,24,0.6180339887498948,0.38196601
376,328248,1.0,1.74706698,-0.0,True,24,0.6180339887498948,0.38196601
377,329121,1.0,0.71404849,0.0,True,24,0.6180339887498948,0.38196601
378,329994,1.0,-0.31897001,0.0,True,24,0.6180339887498948,0.38196601
379,330867,1.0,-1.35198851,0.0,True,24,0.6180339887498948,0.38196601
380,331740,1.0,-2.385007,0.0,True,24,0.6180339887498948,0.38196601
381,332613,1.0,2.86515981,0.0,True,24,0.6180339887498948,0.38196601
382,333486,1.0,1.83214131,0.0,True,24,0.6180339887498948,0.38196601
383,334359,1.0,0.79912281,0.0,True,24,0.6180339887498948,0.38196601
384,335232,1.0,-0.23389568,-0.0,True,24,0.6180339887498948,0.38196601
385,336105,1.0,-1.26691418,0.0,True,24,0.6180339887498948,0.38196601
386,336978,1.0,-2.29993267,0.0,True,24,0.6180339887498948,0.38196601
387,337851,1.0,2.95023414,0.0,True,24,0.6180339887498948,0.38196601
388,338724,1.0,1.91721564,0.0,True,24,0.6180339887498948,0.38196601
389,339597,1.0,0.88419714,0.0,True,24,0.6180339887498948,0.38196601
390,340470,1.0,-0.14882135,0.0,True,24,0.6180339887498948,0.38196601
391,341343,1.0,-1.18183985,0.0,True,24,0.6180339887498948,0.38196601
392,342216,1.0,-2.21485835,0.0,True,24,0.6180339887498948,0.38196601
393,343089,1.0,3.03530846,0.0,True,24,0.6180339887498948,0.38196601
394,343962,1.0,2.00228997,0.0,True,24,0.6180339887498948,0.38196601
395,344835,1.0,0.96927147,0.0,True,24,0.6180339887498948,0.38196601
396,345708,1.0,-0.06374702,0.0,True,24,0.6180339887498948,0.38196601
397,346581,1.0,-1.09676552,0.0,True,24,0.6180339887498948,0.38196601
398,347454,1.0,-2.12978402,0.0,True,24,0.6180339887498948,0.38196601
399,348327,1.0,3.12038279,0.0,True,24,0.6180339887498948,0.38196601
400,349200,1.0,2.0873643,0.0,True,24,0.6180339887498948,0.38196601
401,350073,1.0,1.0543458,0.0,True,24,0.6180339887498948,0.38196601
402,350946,1.0,0.0213273,0.0,True,24,0.6180339887498948,0.38196601
403,351819,1.0,-1.01169119,0.0,True,24,0.6180339887498948,0.38196601
404,352692,1.0,-2.04470969,0.0,True,24,0.6180339887498948,0.38196601
405,353565,1.0,-3.07772818,0.0,True,24,0.6180339887498948,0.38196601
406,354438,1.0,2.17243863,0.0,True,24,0.6180339887498948,0.38196601
407,355311,1.0,1.13942013,0.0,True,24,0.6180339887498948,0.38196601
408,356184,1.0,0.10640163,0.0,True,24,0.6180339887498948,0.38196601
409,357057,1.0,-0.92661686,0.0,True,24,0.6180339887498948,0.38196601
410,357930,1.0,-1.95963536,0.0,True,24,0.6180339887498948,0.38196601
411,358803,1.0,-2.99265386,0.0,True,24,0.6180339887498948,0.38196601
412,359676,1.0,2.25751296,0.0,True,24,0.6180339887498948,0.38196601
413,360549,1.0,1.22449446,0.0,True,24,0.6180339887498948,0.38196601
414,361422,1.0,0.19147596,0.0,True,24,0.6180339887498948,0.38196601
415,362295,1.0,-0.84154253,0.0,True,24,0.6180339887498948,0.38196601
416,363168,1.0,-1.87456103,-0.0,True,24,0.6180339887498948,0.38196601
417,364041,1.0,-2.90757953,-0.0,True,24,0.6180339887498948,0.38196601
418,364914,1.0,2.34258728,0.0,True,24,0.6180339887498948,0.38196601
419,365787,1.0,1.30956879,0.0,True,24,0.6180339887498948,0.38196601
420,366660,1.0,0.27655029,0.0,True,24,0.6180339887498948,0.38196601
421,367533,1.0,-0.7564682,0.0,True,24,0.6180339887498948,0.38196601
422,368406,1.0,-1.7894867,0.0,True,24,0.6180339887498948,0.38196601
423,369279,1.0,-2.8225052,-0.0,True,24,0.6180339887498948,0.38196601
424,370152,1.0,2.42766161,0.0,True,24,0.6180339887498948,0.38196601
425,371025,1.0,1.39464312,-0.0,True,24,0.6180339887498948,0.38196601
426,371898,1.0,0.36162462,0.0,True,24,0.6180339887498948,0.38196601
427,372771,1.0,-0.67139388,0.0,True,24,0.6180339887498948,0.38196601
428,373644,1.0,-1.70441237,0.0,True,24,0.6180339887498948,0.38196601
429,374517,1.0,-2.73743087,0.0,True,24,0.6180339887498948,0.38196601
430,375390,1.0,2.51273594,0.0,True,24,0.6180339887498948,0.38196601
431,376263,1.0,1.47971745,0.0,True,24,0.6180339887498948,0.38196601
432,377136,1.0,0.44669895,0.0,True,24,0.6180339887498948,0.38196601
433,378009,1.0,-0.58631955,0.0,True,24,0.6180339887498948,0.38196601
434,378882,1.0,-1.61933804,-0.0,True,24,0.6180339887498948,0.38196601
435,379755,1.0,-2.65235654,0.0,True,24,0.6180339887498948,0.38196601
436,380628,1.0,2.59781027,0.0,True,24,0.6180339887498948,0.38196601
437,381501,1.0,1.56479178,0.0,True,24,0.6180339887498948,0.38196601
438,382374,1.0,0.53177328,0.0,True,24,0.6180339887498948,0.38196601
439,383247,1.0,-0.50124522,0.0,True,24,0.6180339887498948,0.38196601
440,384120,1.0,-1.53426371,0.0,True,24,0.6180339887498948,0.38196601
441,384993,1.0,-2.56728221,0.0,True,24,0.6180339887498948,0.38196601
442,385866,1.0,2.6828846,0.0,True,24,0.6180339887498948,0.38196601
443,386739,1.0,1.6498661,0.0,True,24,0.6180339887498948,0.38196601
444,387612,1.0,0.61684761,-0.0,True,24,0.6180339887498948,0.38196601
445,388485,1.0,-0.41617089,-0.0,True,24,0.6180339887498948,0.38196601
446,389358,1.0,-1.44918938,0.0,True,24,0.6180339887498948,0.38196601
447,390231,1.0,-2.48220788,0.0,True,24,0.6180339887498948,0.38196601
448,391104,1.0,2.76795893,0.0,True,24,0.6180339887498948,0.38196601
449,391977,1.0,1.73494043,0.0,True,24,0.6180339887498948,0.38196601
450,392850,1.0,0.70192194,0.0,True,24,0.6180339887498948,0.38196601
451,393723,1.0,-0.33109656,0.0,True,24,0.6180339887498948,0.38196601
452,394596,1.0,-1.36411506,0.0,True,24,0.6180339887498948,0.38196601
453,395469,1.0,-2.39713355,0.0,True,24,0.6180339887498948,0.38196601
454,396342,1.0,2.85303326,0.0,True,24,0.6180339887498948,0.38196601
455,397215,1.0,1.82001476,0.0,True,24,0.6180339887498948,0.38196601
456,398088,1.0,0.78699627,0.0,True,24,0.6180339887498948,0.38196601
457,398961,1.0,-0.24602223,-0.0,True,24,0.6180339887498948,0.38196601
458,399834,1.0,-1.27904073,0.0,True,24,0.6180339887498948,0.38196601
459,400707,1.0,-2.31205922,0.0,True,24,0.6180339887498948,0.38196601
460,401580,1.0,2.93810759,0.0,True,24,0.6180339887498948,0.38196601
461,402453,1.0,1.90508909,0.0,True,24,0.6180339887498948,0.38196601
462,403326,1.0,0.8720706,0.0,True,24,0.6180339887498948,0.38196601
463,404199,1.0,-0.1609479,0.0,True,24,0.6180339887498948,0.38196601
464,405072,1.0,-1.1939664,0.0,True,24,0.6180339887498948,0.38196601
465,405945,1.0,-2.22698489,0.0,True,24,0.6180339887498948,0.38196601
466,406818,1.0,3.02318192,0.0,True,24,0.6180339887498948,0.38196601
467,407691,1.0,1.99016342,0.0,True,24,0.6180339887498948,0.38196601
468,408564,1.0,0.95714492,0.0,True,24,0.6180339887498948,0.38196601
469,409437,1.0,-0.07587357,0.0,True,24,0.6180339887498948,0.38196601
470,410310,1.0,-1.10889207,0.0,True,24,0.6180339887498948,0.38196601
471,411183,1.0,-2.14191056,0.0,True,24,0.6180339887498948,0.38196601
472,412056,1.0,3.10825625,0.0,True,24,0.6180339887498948,0.38196601
473,412929,1.0,2.07523775,0.0,True,24,0.6180339887498948,0.38196601
474,413802,1.0,1.04221925,0.0,True,24,0.6180339887498948,0.38196601
475,414675,1.0,0.00920076,-0.0,True,24,0.6180339887498948,0.38196601
476,415548,1.0,-1.02381774,0.0,True,24,0.6180339887498948,0.38196601
477,416421,1.0,-2.05683624,0.0,True,24,0.6180339887498948,0.38196601
478,417294,1.0,-3.08985473,0.0,True,24,0.6180339887498948,0.38196601
479,418167,1.0,2.16031208,0.0,True,24,0.6180339887498948,0.38196601
480,419040,1.0,1.12729358,0.0,True,24,0.6180339887498948,0.38196601
481,419913,1.0,0.09427509,0.0,True,24,0.6180339887498948,0.38196601
482,420786,1.0,-0.93874341,0.0,True,24,0.6180339887498948,0.38196601
483,421659,1.0,-1.97176191,0.0,True,24,0.6180339887498948,0.38196601
484,422532,1.0,-3.0047804,0.0,True,24,0.6180339887498948,0.38196601
485,423405,1.0,2.24538641,0.0,True,24,0.6180339887498948,0.38196601
486,424278,1.0,1.21236791,0.0,True,24,0.6180339887498948,0.38196601
487,425151,1.0,0.17934942,0.0,True,24,0.6180339887498948,0.38196601
488,426024,1.0,-0.85366908,0.0,True,24,0.6180339887498948,0.38196601
489,426897,1.0,-1.88668758,-0.0,True,24,0.6180339887498948,0.38196601
490,427770,1.0,-2.91970607,0.0,True,24,0.6180339887498948,0.38196601
491,428643,1.0,2.33046074,0.0,True,24,0.6180339887498948,0.38196601
492,429516,1.0,1.29744224,-0.0,True,24,0.6180339887498948,0.38196601
493,430389,1.0,0.26442374,0.0,True,24,0.6180339887498948,0.38196601
494,431262,1.0,-0.76859475,-0.0,True,24,0.6180339887498948,0.38196601
495,432135,1.0,-1.80161325,0.0,True,24,0.6180339887498948,0.38196601
496,433008,1.0,-2.83463174,0.0,True,24,0.6180339887498948,0.38196601
497,433881,1.0,2.41553507,0.0,True,24,0.6180339887498948,0.38196601
498,434754,1.0,1.38251657,0.0,True,24,0.6180339887498948,0.38196601
499,435627,1.0,0.34949807,0.0,True,24,0.6180339887498948,0.38196601
500,436500,1.0,-0.68352042,0.0,True,24,0.6180339887498948,0.38196601
501,437373,1.0,-1.71653892,0.0,True,24,0.6180339887498948,0.38196601
502,438246,1.0,-2.74955742,0.0,True,24,0.6180339887498948,0.38196601
503,439119,1.0,2.5006094,0.0,True,24,0.6180339887498948,0.38196601
504,439992,1.0,1.4675909,-0.0,True,24,0.6180339887498948,0.38196601
505,440865,1.0,0.4345724,0.0,True,24,0.6180339887498948,0.38196601
506,441738,1.0,-0.59844609,0.0,True,24,0.6180339887498948,0.38196601
507,442611,1.0,-1.63146459,0.0,True,24,0.6180339887498948,0.38196601
508,443484,1.0,-2.66448309,0.0,True,24,0.6180339887498948,0.38196601
509,444357,1.0,2.58568372,0.0,True,24,0.6180339887498948,0.38196601
510,445230,1.0,1.55266523,-0.0,True,24,0.6180339887498948,0.38196601
511,446103,1.0,0.51964673,0.0,True,24,0.6180339887498948,0.38196601
512,446976,1.0,-0.51337176,0.0,True,24,0.6180339887498948,0.38196601
513,447849,1.0,-1.54639026,0.0,True,24,0.6180339887498948,0.38196601
514,448722,1.0,-2.57940876,0.0,True,24,0.6180339887498948,0.38196601
515,449595,1.0,2.67075805,0.0,True,24,0.6180339887498948,0.38196601
516,450468,1.0,1.63773956,-0.0,True,24,0.6180339887498948,0.38196601
517,451341,1.0,0.60472106,0.0,True,24,0.6180339887498948,0.38196601
518,452214,1.0,-0.42829744,0.0,True,24,0.6180339887498948,0.38196601
519,453087,1.0,-1.46131593,-0.0,True,24,0.6180339887498948,0.38196601
520,453960,1.0,-2.49433443,0.0,True,24,0.6180339887498948,0.38196601
521,454833,1.0,2.75583238,0.0,True,24,0.6180339887498948,0.38196601
522,455706,1.0,1.72281389,0.0,True,24,0.6180339887498948,0.38196601
523,456579,1.0,0.68979539,0.0,True,24,0.6180339887498948,0.38196601
524,457452,1.0,-0.34322311,0.0,True,24,0.6180339887498948,0.38196601
525,458325,1.0,-1.3762416,0.0,True,24,0.6180339887498948,0.38196601
526,459198,1.0,-2.4092601,0.0,True,24,0.6180339887498948,0.38196601
527,460071,1.0,2.84090671,0.0,True,24,0.6180339887498948,0.38196601
528,460944,1.0,1.80788822,0.0,True,24,0.6180339887498948,0.38196601
529,461817,1.0,0.77486972,0.0,True,24,0.6180339887498948,0.38196601
530,462690,1.0,-0.25814878,0.0,True,24,0.6180339887498948,0.38196601
531,463563,1.0,-1.29116727,0.0,True,24,0.6180339887498948,0.38196601
532,464436,1.0,-2.32418577,0.0,True,24,0.6180339887498948,0.38196601
533,465309,1.0,2.92598104,0.0,True,24,0.6180339887498948,0.38196601
534,466182,1.0,1.89296254,0.0,True,24,0.6180339887498948,0.38196601
535,467055,1.0,0.85994405,0.0,True,24,0.6180339887498948,0.38196601
536,467928,1.0,-0.17307445,0.0,True,24,0.6180339887498948,0.38196601
537,468801,1.0,-1.20609294,0.0,True,24,0.6180339887498948,0.38196601
538,469674,1.0,-2.23911144,0.0,True,24,0.6180339887498948,0.38196601
539,470547,1.0,3.01105537,0.0,True,24,0.6180339887498948,0.38196601
540,471420,1.0,1.97803687,0.0,True,24,0.6180339887498948,0.38196601
541,472293,1.0,0.94501838,0.0,True,24,0.6180339887498948,0.38196601
542,473166,1.0,-0.08800012,-0.0,True,24,0.6180339887498948,0.38196601
543,474039,1.0,-1.12101862,0.0,True,24,0.6180339887498948,0.38196601
544,474912,1.0,-2.15403711,0.0,True,24,0.6180339887498948,0.38196601
545,475785,1.0,3.0961297,0.0,True,24,0.6180339887498948,0.38196601
546,476658,1.0,2.0631112,-0.0,True,24,0.6180339887498948,0.38196601
547,477531,1.0,1.03009271,0.0,True,24,0.6180339887498948,0.38196601
548,478404,1.0,-0.00292579,-0.0,True,24,0.6180339887498948,0.38196601
549,479277,1.0,-1.03594429,0.0,True,24,0.6180339887498948,0.38196601
550,480150,1.0,-2.06896278,0.0,True,24,0.6180339887498948,0.38196601
551,481023,1.0,-3.10198128,0.0,True,24,0.6180339887498948,0.38196601
552,481896,1.0,2.14818553,0.0,True,24,0.6180339887498948,0.38196601
553,482769,1.0,1.11516704,0.0,True,24,0.6180339887498948,0.38196601
554,483642,1.0,0.08214854,-0.0,True,24,0.6180339887498948,0.38196601
555,484515,1.0,-0.95086996,0.0,True,24,0.6180339887498948,0.38196601
556,485388,1.0,-1.98388845,0.0,True,24,0.6180339887498948,0.38196601
557,486261,1.0,-3.01690695,0.0,True,24,0.6180339887498948,0.38196601
558,487134,1.0,2.23325986,0.0,True,24,0.6180339887498948,0.38196601
559,488007,1.0,1.20024136,0.0,True,24,0.6180339887498948,0.38196601
560,488880,1.0,0.16722287,0.0,True,24,0.6180339887498948,0.38196601
561,489753,1.0,-0.86579563,-0.0,True,24,0.6180339887498948,0.38196601
562,490626,1.0,-1.89881412,0.0,True,24,0.6180339887498948,0.38196601
563,491499,1.0,-2.93183262,0.0,True,24,0.6180339887498948,0.38196601
564,492372,1.0,2.31833419,0.0,True,24,0.6180339887498948,0.38196601
565,493245,1.0,1.28531569,0.0,True,24,0.6180339887498948,0.38196601
566,494118,1.0,0.2522972,0.0,True,24,0.6180339887498948,0.38196601
567,494991,1.0,-0.7807213,0.0,True,24,0.6180339887498948,0.38196601
568,495864,1.0,-1.8137398,0.0,True,24,0.6180339887498948,0.38196601
569,496737,1.0,-2.84675829,0.0,True,24,0.6180339887498948,0.38196601
570,497610,1.0,2.40340852,0.0,True,24,0.6180339887498948,0.38196601
571,498483,1.0,1.37039002,0.0,True,24,0.6180339887498948,0.38196601
572,499356,1.0,0.33737153,0.0,True,24,0.6180339887498948,0.38196601
573,500229,1.0,-0.69564697,0.0,True,24,0.6180339887498948,0.38196601
574,501102,1.0,-1.72866547,-0.0,True,24,0.6180339887498948,0.38196601
575,501975,1.0,-2.76168396,-0.0,True,24,0.6180339887498948,0.38196601
576,502848,1.0,2.48848285,0.0,True,24,0.6180339887498948,0.38196601
577,503721,1.0,1.45546435,-0.0,True,24,0.6180339887498948,0.38196601
578,504594,1.0,0.42244585,0.0,True,24,0.6180339887498948,0.38196601
579,505467,1.0,-0.61057264,0.0,True,24,0.6180339887498948,0.38196601
580,506340,1.0,-1.64359114,0.0,True,24,0.6180339887498948,0.38196601
581,507213,1.0,-2.67660963,0.0,True,24,0.6180339887498948,0.38196601
582,508086,1.0,2.57355718,0.0,True,24,0.6180339887498948,0.38196601
583,508959,1.0,1.54053868,0.0,True,24,0.6180339887498948,0.38196601
584,509832,1.0,0.50752018,0.0,True,24,0.6180339887498948,0.38196601
585,510705,1.0,-0.52549831,0.0,True,24,0.6180339887498948,0.38196601
586,511578,1.0,-1.55851681,-0.0,True,24,0.6180339887498948,0.38196601
587,512451,1.0,-2.59153531,0.0,True,24,0.6180339887498948,0.38196601
588,513324,1.0,2.65863151,0.0,True,24,0.6180339887498948,0.38196601
589,514197,1.0,1.62561301,-0.0,True,24,0.6180339887498948,0.38196601
590,515070,1.0,0.59259451,0.0,True,24,0.6180339887498948,0.38196601
591,515943,1.0,-0.44042398,0.0,True,24,0.6180339887498948,0.38196601
592,516816,1.0,-1.47344248,0.0,True,24,0.6180339887498948,0.38196601
593,517689,1.0,-2.50646098,0.0,True,24,0.6180339887498948,0.38196601
594,518562,1.0,2.74370583,0.0,True,24,0.6180339887498948,0.38196601
595,519435,1.0,1.71068734,0.0,True,24,0.6180339887498948,0.38196601
596,520308,1.0,0.67766884,0.0,True,24,0.6180339887498948,0.38196601
597,521181,1.0,-0.35534965,0.0,True,24,0.6180339887498948,0.38196601
598,522054,1.0,-1.38836815,0.0,True,24,0.6180339887498948,0.38196601
599,522927,1.0,-2.42138665,0.0,True,24,0.6180339887498948,0.38196601
600,523800,1.0,2.82878016,0.0,True,24,0.6180339887498948,0.38196601
601,524673,1.0,1.79576167,0.0,True,24,0.6180339887498948,0.38196601
602,525546,1.0,0.76274317,0.0,True,24,0.6180339887498948,0.38196601
603,526419,1.0,-0.27027533,0.0,True,24,0.6180339887498948,0.38196601
604,527292,1.0,-1.30329382,0.0,True,24,0.6180339887498948,0.38196601
605,528165,1.0,-2.33631232,0.0,True,24,0.6180339887498948,0.38196601
606,529038,1.0,2.91385449,0.0,True,24,0.6180339887498948,0.38196601
607,529911,1.0,1.880836,-0.0,True,24,0.6180339887498948,0.38196601
608,530784,1.0,0.8478175,-0.0,True,24,0.6180339887498948,0.38196601
609,531657,1.0,-0.185201,0.0,True,24,0.6180339887498948,0.38196601
610,532530,1.0,-1.21821949,0.0,True,24,0.6180339887498948,0.38196601
611,533403,1.0,-2.25123799,-0.0,True,24,0.6180339887498948,0.38196601
612,534276,1.0,2.99892882,0.0,True,24,0.6180339887498948,0.38196601
613,535149,1.0,1.96591033,0.0,True,24,0.6180339887498948,0.38196601
614,536022,1.0,0.93289183,0.0,True,24,0.6180339887498948,0.38196601
615,536895,1.0,-0.10012667,-0.0,True,24,0.6180339887498948,0.38196601
616,537768,1.0,-1.13314516,-0.0,True,24,0.6180339887498948,0.38196601
617,538641,1.0,-2.16616366,0.0,True,24,0.6180339887498948,0.38196601
618,539514,1.0,3.08400315,0.0,True,24,0.6180339887498948,0.38196601
619,540387,1.0,2.05098465,0.0,True,24,0.6180339887498948,0.38196601
620,541260,1.0,1.01796616,0.0,True,24,0.6180339887498948,0.38196601
621,542133,1.0,-0.01505234,0.0,True,24,0.6180339887498948,0.38196601
622,543006,1.0,-1.04807083,0.0,True,24,0.6180339887498948,0.38196601
623,543879,1.0,-2.08108933,0.0,True,24,0.6180339887498948,0.38196601
624,544752,1.0,-3.11410783,0.0,True,24,0.6180339887498948,0.38196601
625,545625,1.0,2.13605898,0.0,True,24,0.6180339887498948,0.38196601
626,546498,1.0,1.10304049,0.0,True,24,0.6180339887498948,0.38196601
627,547371,1.0,0.07002199,0.0,True,24,0.6180339887498948,0.38196601
628,548244,1.0,-0.96299651,0.0,True,24,0.6180339887498948,0.38196601
629,549117,1.0,-1.996015,0.0,True,24,0.6180339887498948,0.38196601
630,549990,1.0,-3.0290335,0.0,True,24,0.6180339887498948,0.38196601
631,550863,1.0,2.22113331,0.0,True,24,0.6180339887498948,0.38196601
632,551736,1.0,1.18811482,0.0,True,24,0.6180339887498948,0.38196601
633,552609,1.0,0.15509632,0.0,True,24,0.6180339887498948,0.38196601
634,553482,1.0,-0.87792218,0.0,True,24,0.6180339887498948,0.38196601
635,554355,1.0,-1.91094067,0.0,True,24,0.6180339887498948,0.38196601
636,555228,1.0,-2.94395917,0.0,True,24,0.6180339887498948,0.38196601
637,556101,1.0,2.30620764,0.0,True,24,0.6180339887498948,0.38196601
638,556974,1.0,1.27318915,0.0,True,24,0.6180339887498948,0.38196601
639,557847,1.0,0.24017065,-0.0,True,24,0.6180339887498948,0.38196601
640,558720,1.0,-0.79284785,-0.0,True,24,0.6180339887498948,0.38196601
641,559593,1.0,-1.82586634,0.0,True,24,0.6180339887498948,0.38196601
642,560466,1.0,-2.85888484,0.0,True,24,0.6180339887498948,0.38196601
643,561339,1.0,2.39128197,0.0,True,24,0.6180339887498948,0.38196601
644,562212,1.0,1.35826347,0.0,True,24,0.6180339887498948,0.38196601
