beat_number,ideal_ms,actual_ms,drift_ms,cumulative_drift_ms,trades_settled,settlement_value_icp,is_sync_beat,is_netting_beat,phi_4_derivation,schumann_hz
1368,873,873.2863,0.2863,1642.5007,2,3052.6545,True,True,875.3642,7.83
1369,873,871.7227,-1.2773,1643.778,5,6150.0678,False,False,875.3642,7.83
1370,873,873.3807,0.3807,1644.1587,12,549.589,False,False,875.3642,7.83
1371,873,871.5073,-1.4927,1645.6514,8,3651.2784,True,False,875.3642,7.83
1372,873,873.9114,0.9114,1646.5627,4,1058.1311,False,False,875.3642,7.83
1373,873,872.6612,-0.3388,1646.9016,0,2592.1683,False,False,875.3642,7.83
1374,873,871.8036,-1.1964,1648.0979,3,5415.1939,True,False,875.3642,7.83
1375,873,874.6171,1.6171,1649.715,1,2521.0999,False,False,875.3642,7.83
1376,873,875.0698,2.0698,1651.7848,2,567.4059,False,True,875.3642,7.83
1377,873,872.7033,-0.2967,1652.0815,0,89.0168,True,False,875.3642,7.83
1378,873,872.4347,-0.5653,1652.6468,1,5131.5907,False,False,875.3642,7.83
1379,873,873.2543,0.2543,1652.9011,40,5606.4545,False,False,875.3642,7.83
1380,873,871.6227,-1.3773,1654.2784,62,5187.4044,True,False,875.3642,7.83
1381,873,871.3125,-1.6875,1655.9659,3,655.8987,False,False,875.3642,7.83
1382,873,872.9631,-0.0369,1656.0028,1,5760.4369,False,False,875.3642,7.83
1383,873,875.3473,2.3473,1658.35,15,4377.1425,True,False,875.3642,7.83
1384,873,873.2083,0.2083,1658.5583,25,2822.8938,False,True,875.3642,7.83
1385,873,876.7833,3.7833,1662.3417,1,5902.688,False,False,875.3642,7.83
1386,873,871.9952,-1.0048,1663.3465,0,3653.2713,True,False,875.3642,7.83
1387,873,874.7062,1.7062,1665.0527,9,6024.44,False,False,875.3642,7.83
1388,873,873.0834,0.0834,1665.1361,5,6105.2272,False,False,875.3642,7.83
1389,873,871.7058,-1.2942,1666.4303,7,192.6617,True,False,875.3642,7.83
1390,873,875.1128,2.1128,1668.5431,17,4866.7724,False,False,875.3642,7.83
1391,873,874.7756,1.7756,1670.3187,40,3789.2651,False,False,875.3642,7.83
1392,873,873.0502,0.0502,1670.3689,3,711.5873,True,True,875.3642,7.83
1393,873,873.2307,0.2307,1670.5995,0,4990.6695,False,False,875.3642,7.83
1394,873,874.0062,1.0062,1671.6058,0,4070.912,False,False,875.3642,7.83
1395,873,873.2879,0.2879,1671.8937,3,799.3176,True,False,875.3642,7.83
1396,873,873.7234,0.7234,1672.6171,31,809.6629,False,False,875.3642,7.83
1397,873,872.9484,-0.0516,1672.6686,17,4320.5079,False,False,875.3642,7.83
1398,873,873.2861,0.2861,1672.9548,42,4668.1388,True,False,875.3642,7.83
1399,873,871.4984,-1.5016,1674.4564,10,4055.3032,False,False,875.3642,7.83
1400,873,873.099,0.099,1674.5553,8,1537.177,False,True,875.3642,7.83
1401,873,872.1788,-0.8212,1675.3766,3,6122.7785,True,False,875.3642,7.83
1402,873,870.9419,-2.0581,1677.4347,0,868.3458,False,False,875.3642,7.83
1403,873,876.2042,3.2042,1680.6388,55,6157.0404,False,False,875.3642,7.83
1404,873,872.5499,-0.4501,1681.0889,13,3365.4618,True,False,875.3642,7.83
1405,873,873.2797,0.2797,1681.3686,87,5115.458,False,False,875.3642,7.83
1406,873,871.9753,-1.0247,1682.3933,7,4742.5652,False,False,875.3642,7.83
1407,873,872.2069,-0.7931,1683.1864,9,5222.2032,True,False,875.3642,7.83
1408,873,870.8152,-2.1848,1685.3712,6,92.9264,False,True,875.3642,7.83
1409,873,871.6566,-1.3434,1686.7146,46,3430.2918,False,False,875.3642,7.83
1410,873,872.0641,-0.9359,1687.6505,17,2381.2781,True,False,875.3642,7.83
1411,873,871.7761,-1.2239,1688.8743,38,3716.8371,False,False,875.3642,7.83
1412,873,870.6551,-2.3449,1691.2192,1,1439.9785,False,False,875.3642,7.83
1413,873,874.5697,1.5697,1692.7889,5,2064.1102,True,False,875.3642,7.83
1414,873,871.5986,-1.4014,1694.1903,13,3275.064,False,False,875.3642,7.83
1415,873,872.8918,-0.1082,1694.2985,1,5549.0825,False,False,875.3642,7.83
1416,873,872.2266,-0.7734,1695.0719,2,3543.5578,True,True,875.3642,7.83
1417,873,872.3036,-0.6964,1695.7682,48,1687.7578,False,False,875.3642,7.83
1418,873,876.6367,3.6367,1699.4049,6,5654.2797,False,False,875.3642,7.83
1419,873,872.6889,-0.3111,1699.716,6,3251.705,True,False,875.3642,7.83
1420,873,871.3911,-1.6089,1701.3249,3,3849.4933,False,False,875.3642,7.83
1421,873,872.6449,-0.3551,1701.68,3,4268.9187,False,False,875.3642,7.83
1422,873,872.9689,-0.0311,1701.7111,17,3157.2363,True,False,875.3642,7.83
1423,873,871.6062,-1.3938,1703.1049,4,3832.1114,False,False,875.3642,7.83
1424,873,872.8547,-0.1453,1703.2502,68,5631.4568,False,True,875.3642,7.83
1425,873,871.0678,-1.9322,1705.1824,1,4376.6988,True,False,875.3642,7.83
1426,873,874.1083,1.1083,1706.2908,2,5244.7441,False,False,875.3642,7.83
1427,873,871.8247,-1.1753,1707.4661,12,2423.4108,False,False,875.3642,7.83
1428,873,874.5342,1.5342,1709.0003,7,730.601,True,False,875.3642,7.83
1429,873,872.4419,-0.5581,1709.5584,10,286.7338,False,False,875.3642,7.83
1430,873,873.855,0.855,1710.4134,0,5178.7705,False,False,875.3642,7.83
1431,873,876.5152,3.5152,1713.9286,4,5738.0461,True,False,875.3642,7.83
1432,873,874.6892,1.6892,1715.6178,4,5415.9188,False,True,875.3642,7.83
1433,873,876.9886,3.9886,1719.6063,5,3198.6769,False,False,875.3642,7.83
1434,873,870.9917,-2.0083,1721.6147,25,2702.2992,True,False,875.3642,7.83
1435,873,872.8607,-0.1393,1721.754,81,3535.5723,False,False,875.3642,7.83
1436,873,875.3765,2.3765,1724.1305,33,5215.0539,False,False,875.3642,7.83
1437,873,871.1126,-1.8874,1726.0179,8,4941.9686,True,False,875.3642,7.83
1438,873,873.6116,0.6116,1726.6296,17,5779.3352,False,False,875.3642,7.83
1439,873,874.5507,1.5507,1728.1802,12,428.8438,False,False,875.3642,7.83
1440,873,871.4193,-1.5807,1729.761,47,1104.3481,True,True,875.3642,7.83
1441,873,874.0837,1.0837,1730.8446,44,1018.2324,False,False,875.3642,7.83
1442,873,872.8976,-0.1024,1730.9471,0,5422.0631,False,False,875.3642,7.83
1443,873,873.3282,0.3282,1731.2752,31,8.4794,True,False,875.3642,7.83
1444,873,871.6587,-1.3413,1732.6165,6,388.4222,False,False,875.3642,7.83
1445,873,872.6035,-0.3965,1733.013,19,4750.8499,False,False,875.3642,7.83
1446,873,871.6025,-1.3975,1734.4105,4,1031.5979,True,False,875.3642,7.83
1447,873,871.0995,-1.9005,1736.311,4,2360.8266,False,False,875.3642,7.83
1448,873,873.4556,0.4556,1736.7666,79,4483.2086,False,True,875.3642,7.83
1449,873,871.8111,-1.1889,1737.9555,15,3756.9848,True,False,875.3642,7.83
1450,873,874.674,1.674,1739.6295,7,3177.8985,False,False,875.3642,7.83
1451,873,873.2252,0.2252,1739.8547,5,4724.541,False,False,875.3642,7.83
1452,873,872.3355,-0.6645,1740.5192,81,6124.2138,True,False,875.3642,7.83
1453,873,872.3603,-0.6397,1741.1589,52,3558.4956,False,False,875.3642,7.83
1454,873,868.9833,-4.0167,1745.1756,3,6010.5336,False,False,875.3642,7.83
1455,873,873.7734,0.7734,1745.949,2,3241.5939,True,False,875.3642,7.83
1456,873,872.2344,-0.7656,1746.7146,22,5009.1239,False,True,875.3642,7.83
1457,873,873.3991,0.3991,1747.1136,7,2589.9413,False,False,875.3642,7.83
1458,873,872.1528,-0.8472,1747.9609,73,1415.5053,True,False,875.3642,7.83
1459,873,871.6337,-1.3663,1749.3272,1,785.3943,False,False,875.3642,7.83
1460,873,872.8578,-0.1422,1749.4694,0,5839.5021,False,False,875.3642,7.83
1461,873,872.1459,-0.8541,1750.3236,16,906.8233,True,False,875.3642,7.83
1462,873,874.0431,1.0431,1751.3667,3,4406.5856,False,False,875.3642,7.83
1463,873,875.2197,2.2197,1753.5864,18,4858.3204,False,False,875.3642,7.83
1464,873,873.7205,0.7205,1754.307,3,5746.3976,True,True,875.3642,7.83
1465,873,872.4886,-0.5114,1754.8184,0,2988.9862,False,False,875.3642,7.83
1466,873,875.2704,2.2704,1757.0887,30,1437.9315,False,False,875.3642,7.83
1467,873,872.9428,-0.0572,1757.1459,6,2055.8786,True,False,875.3642,7.83
1468,873,870.9913,-2.0087,1759.1547,5,3350.2754,False,False,875.3642,7.83
1469,873,874.0382,1.0382,1760.1929,23,5858.6968,False,False,875.3642,7.83
1470,873,871.4459,-1.5541,1761.747,1,2823.1126,True,False,875.3642,7.83
1471,873,871.6099,-1.3901,1763.1371,3,4938.3814,False,False,875.3642,7.83
1472,873,872.5435,-0.4565,1763.5935,49,2655.2062,False,True,875.3642,7.83
1473,873,872.0302,-0.9698,1764.5633,31,1119.2289,True,False,875.3642,7.83
1474,873,871.4287,-1.5713,1766.1346,10,2532.1461,False,False,875.3642,7.83
1475,873,875.5093,2.5093,1768.6439,5,3088.6527,False,False,875.3642,7.83
1476,873,874.225,1.225,1769.8689,7,659.6785,True,False,875.3642,7.83
1477,873,872.1502,-0.8498,1770.7187,2,2865.0356,False,False,875.3642,7.83
1478,873,873.3425,0.3425,1771.0612,29,4888.4354,False,False,875.3642,7.83
1479,873,872.6921,-0.3079,1771.3691,32,1025.1441,True,False,875.3642,7.83
1480,873,871.1551,-1.8449,1773.214,9,4605.777,False,True,875.3642,7.83
1481,873,873.6734,0.6734,1773.8874,4,5622.0432,False,False,875.3642,7.83
1482,873,872.2766,-0.7234,1774.6108,1,1009.2783,True,False,875.3642,7.83
1483,873,874.2202,1.2202,1775.8311,4,788.6635,False,False,875.3642,7.83
1484,873,873.9411,0.9411,1776.7721,16,1954.5334,False,False,875.3642,7.83
1485,873,872.2193,-0.7807,1777.5528,6,4303.9078,True,False,875.3642,7.83
1486,873,872.9414,-0.0586,1777.6114,77,1727.1397,False,False,875.3642,7.83
1487,873,870.8662,-2.1338,1779.7451,5,3799.6987,False,False,875.3642,7.83
1488,873,872.343,-0.657,1780.4022,19,1972.266,True,True,875.3642,7.83
1489,873,873.3572,0.3572,1780.7594,20,6121.2467,False,False,875.3642,7.83
1490,873,872.1817,-0.8183,1781.5776,65,291.0679,False,False,875.3642,7.83
1491,873,873.5757,0.5757,1782.1534,32,5276.2332,True,False,875.3642,7.83
1492,873,872.41,-0.59,1782.7434,2,1796.8333,False,False,875.3642,7.83
1493,873,873.22,0.22,1782.9634,6,1060.4454,False,False,875.3642,7.83
1494,873,872.3981,-0.6019,1783.5654,28,4027.3509,True,False,875.3642,7.83
1495,873,873.5645,0.5645,1784.1298,3,1562.1659,False,False,875.3642,7.83
1496,873,873.1552,0.1552,1784.285,2,1328.4154,False,True,875.3642,7.83
1497,873,873.1592,0.1592,1784.4442,12,1246.1992,True,False,875.3642,7.83
1498,873,872.7602,-0.2398,1784.684,4,4775.2012,False,False,875.3642,7.83
1499,873,874.6382,1.6382,1786.3221,12,831.0856,False,False,875.3642,7.83
1500,873,872.987,-0.013,1786.3351,2,1017.6215,True,False,875.3642,7.83
1501,873,871.4952,-1.5048,1787.8399,13,5686.5252,False,False,875.3642,7.83
1502,873,873.64,0.64,1788.4799,41,1606.027,False,False,875.3642,7.83
1503,873,874.6957,1.6957,1790.1756,5,344.4802,True,False,875.3642,7.83
1504,873,875.0854,2.0854,1792.261,7,2529.7613,False,True,875.3642,7.83
1505,873,873.8451,0.8451,1793.1062,22,4407.899,False,False,875.3642,7.83
1506,873,874.7926,1.7926,1794.8988,4,653.0269,True,False,875.3642,7.83
1507,873,874.0387,1.0387,1795.9375,4,4794.278,False,False,875.3642,7.83
1508,873,872.4576,-0.5424,1796.4799,3,4479.4934,False,False,875.3642,7.83
1509,873,873.631,0.631,1797.1108,17,4067.6517,True,False,875.3642,7.83
1510,873,873.4098,0.4098,1797.5207,33,1450.889,False,False,875.3642,7.83
1511,873,870.8595,-2.1405,1799.6612,6,1669.4873,False,False,875.3642,7.83
1512,873,873.3754,0.3754,1800.0366,0,3720.9829,True,True,875.3642,7.83
1513,873,875.2357,2.2357,1802.2723,31,3725.4303,False,False,875.3642,7.83
1514,873,874.8643,1.8643,1804.1366,15,3814.9253,False,False,875.3642,7.83
1515,873,872.2689,-0.7311,1804.8677,0,629.8417,True,False,875.3642,7.83
1516,873,873.7664,0.7664,1805.6341,3,1466.6662,False,False,875.3642,7.83
1517,873,873.001,0.001,1805.6351,4,204.6763,False,False,875.3642,7.83
1518,873,873.3775,0.3775,1806.0126,19,3834.3509,True,False,875.3642,7.83
1519,873,871.8998,-1.1002,1807.1128,2,5118.0352,False,False,875.3642,7.83
1520,873,873.0174,0.0174,1807.1302,1,538.6827,False,True,875.3642,7.83
1521,873,873.1733,0.1733,1807.3034,6,6132.0908,True,False,875.3642,7.83
1522,873,873.4449,0.4449,1807.7483,18,224.4671,False,False,875.3642,7.83
1523,873,872.9379,-0.0621,1807.8104,4,2091.6363,False,False,875.3642,7.83
1524,873,874.3314,1.3314,1809.1418,48,3903.4486,True,False,875.3642,7.83
1525,873,872.2919,-0.7081,1809.8499,11,5841.0059,False,False,875.3642,7.83
1526,873,873.0452,0.0452,1809.8952,0,5884.7105,False,False,875.3642,7.83
1527,873,872.4369,-0.5631,1810.4582,16,3601.7268,True,False,875.3642,7.83
1528,873,871.5365,-1.4635,1811.9218,26,3546.0976,False,True,875.3642,7.83
1529,873,875.5815,2.5815,1814.5032,2,5718.5609,False,False,875.3642,7.83
1530,873,874.277,1.277,1815.7803,8,1169.3913,True,False,875.3642,7.83
1531,873,874.3779,1.3779,1817.1581,1,2870.9936,False,False,875.3642,7.83
1532,873,872.1107,-0.8893,1818.0474,85,5564.1274,False,False,875.3642,7.83
1533,873,875.0436,2.0436,1820.091,79,5796.7079,True,False,875.3642,7.83
1534,873,871.2004,-1.7996,1821.8906,45,6072.4829,False,False,875.3642,7.83
1535,873,873.0444,0.0444,1821.9351,7,2698.9226,False,False,875.3642,7.83
1536,873,871.7568,-1.2432,1823.1782,3,4850.3235,True,True,875.3642,7.83
1537,873,874.0661,1.0661,1824.2443,20,1531.1293,False,False,875.3642,7.83
1538,873,873.304,0.304,1824.5483,13,576.4072,False,False,875.3642,7.83
1539,873,869.4843,-3.5157,1828.064,7,3835.1761,True,False,875.3642,7.83
1540,873,877.9836,4.9836,1833.0476,41,1353.8223,False,False,875.3642,7.83
1541,873,870.8495,-2.1505,1835.1981,3,3908.478,False,False,875.3642,7.83
1542,873,871.3314,-1.6686,1836.8667,8,5897.4824,True,False,875.3642,7.83
1543,873,871.7176,-1.2824,1838.1491,16,510.2573,False,False,875.3642,7.83
1544,873,873.7636,0.7636,1838.9126,13,4369.7291,False,True,875.3642,7.83
1545,873,872.8527,-0.1473,1839.06,3,1947.0023,True,False,875.3642,7.83
1546,873,876.2215,3.2215,1842.2815,2,5857.5076,False,False,875.3642,7.83
1547,873,868.9285,-4.0715,1846.353,23,4257.0137,False,False,875.3642,7.83
1548,873,870.2664,-2.7336,1849.0866,41,5583.2054,True,False,875.3642,7.83
1549,873,872.2358,-0.7642,1849.8508,2,4372.5288,False,False,875.3642,7.83
1550,873,872.8963,-0.1037,1849.9546,3,463.9241,False,False,875.3642,7.83
1551,873,876.2652,3.2652,1853.2197,9,2628.5828,True,False,875.3642,7.83
1552,873,873.9596,0.9596,1854.1793,4,2922.9488,False,True,875.3642,7.83
1553,873,875.4767,2.4767,1856.656,31,4280.5404,False,False,875.3642,7.83
1554,873,873.6756,0.6756,1857.3316,20,2877.4888,True,False,875.3642,7.83
1555,873,871.9367,-1.0633,1858.3949,13,5305.7393,False,False,875.3642,7.83
1556,873,872.9471,-0.0529,1858.4478,2,516.5715,False,False,875.3642,7.83
1557,873,873.5062,0.5062,1858.954,0,5246.0114,True,False,875.3642,7.83
1558,873,875.2563,2.2563,1861.2103,71,4092.2374,False,False,875.3642,7.83
1559,873,873.366,0.366,1861.5762,6,1450.9135,False,False,875.3642,7.83
1560,873,873.8515,0.8515,1862.4277,9,3453.2997,True,True,875.3642,7.83
1561,873,874.5849,1.5849,1864.0126,11,6121.9696,False,False,875.3642,7.83
1562,873,872.6553,-0.3447,1864.3573,8,3141.3395,False,False,875.3642,7.83
1563,873,872.2274,-0.7726,1865.13,6,1090.5183,True,False,875.3642,7.83
1564,873,872.4168,-0.5832,1865.7132,14,2662.6186,False,False,875.3642,7.83
1565,873,873.5681,0.5681,1866.2813,2,2487.9543,False,False,875.3642,7.83
1566,873,872.685,-0.315,1866.5963,5,2240.2591,True,False,875.3642,7.83
1567,873,873.3183,0.3183,1866.9145,0,4599.5833,False,False,875.3642,7.83
1568,873,870.7919,-2.2081,1869.1226,5,4561.6048,False,True,875.3642,7.83
1569,873,873.5947,0.5947,1869.7174,15,145.6719,True,False,875.3642,7.83
1570,873,871.7381,-1.2619,1870.9793,7,6161.1323,False,False,875.3642,7.83
1571,873,876.3038,3.3038,1874.2831,8,2565.2992,False,False,875.3642,7.83
1572,873,871.9637,-1.0363,1875.3194,54,4975.8537,True,False,875.3642,7.83
1573,873,872.7469,-0.2531,1875.5725,9,2341.4968,False,False,875.3642,7.83
1574,873,872.7059,-0.2941,1875.8666,1,2271.7958,False,False,875.3642,7.83
1575,873,873.881,0.881,1876.7476,16,4732.5469,True,False,875.3642,7.83
1576,873,873.4556,0.4556,1877.2032,7,5907.377,False,True,875.3642,7.83
1577,873,873.3698,0.3698,1877.573,2,4352.5192,False,False,875.3642,7.83
1578,873,873.6681,0.6681,1878.2411,0,5973.4355,True,False,875.3642,7.83
1579,873,871.4875,-1.5125,1879.7536,11,311.3574,False,False,875.3642,7.83
1580,873,873.2583,0.2583,1880.0119,5,447.929,False,False,875.3642,7.83
1581,873,876.1278,3.1278,1883.1397,8,3994.0179,True,False,875.3642,7.83
1582,873,873.4312,0.4312,1883.5709,19,4417.9567,False,False,875.3642,7.83
1583,873,871.8782,-1.1218,1884.6927,52,4270.4822,False,False,875.3642,7.83
1584,873,874.5757,1.5757,1886.2683,25,425.9497,True,True,875.3642,7.83
1585,873,874.753,1.753,1888.0213,23,5943.976,False,False,875.3642,7.83
1586,873,873.5147,0.5147,1888.536,5,2241.142,False,False,875.3642,7.83
1587,873,874.2519,1.2519,1889.7879,4,1474.3619,True,False,875.3642,7.83
1588,873,873.2375,0.2375,1890.0254,6,1360.6958,False,False,875.3642,7.83
1589,873,872.3245,-0.6755,1890.7009,46,3670.9544,False,False,875.3642,7.83
1590,873,873.7413,0.7413,1891.4422,10,3179.5288,True,False,875.3642,7.83
1591,873,872.5038,-0.4962,1891.9384,3,2623.0379,False,False,875.3642,7.83
1592,873,874.8858,1.8858,1893.8242,3,5621.2407,False,True,875.3642,7.83
1593,873,873.8361,0.8361,1894.6604,2,2425.5977,True,False,875.3642,7.83
1594,873,873.028,0.028,1894.6883,5,885.2079,False,False,875.3642,7.83
1595,873,874.2318,1.2318,1895.9201,1,3935.3486,False,False,875.3642,7.83
1596,873,872.7861,-0.2139,1896.134,0,1304.757,True,False,875.3642,7.83
1597,873,874.0259,1.0259,1897.1599,45,3313.9449,False,False,875.3642,7.83
1598,873,873.992,0.992,1898.1519,2,977.7284,False,False,875.3642,7.83
1599,873,874.3847,1.3847,1899.5366,37,2722.3547,True,False,875.3642,7.83
1600,873,871.6885,-1.3115,1900.8481,3,52.4088,False,True,875.3642,7.83
1601,873,874.4369,1.4369,1902.285,13,3302.2648,False,False,875.3642,7.83
1602,873,872.061,-0.939,1903.224,62,2175.1452,True,False,875.3642,7.83
1603,873,875.1101,2.1101,1905.3342,3,5869.7205,False,False,875.3642,7.83
1604,873,873.9277,0.9277,1906.2618,0,5112.2136,False,False,875.3642,7.83
1605,873,874.5545,1.5545,1907.8164,8,4335.6961,True,False,875.3642,7.83
1606,873,873.6392,0.6392,1908.4556,3,5075.4148,False,False,875.3642,7.83
1607,873,871.0882,-1.9118,1910.3674,3,1702.9577,False,False,875.3642,7.83
1608,873,872.5516,-0.4484,1910.8158,2,4579.0519,True,True,875.3642,7.83
1609,873,870.7279,-2.2721,1913.0879,3,1822.3456,False,False,875.3642,7.83
1610,873,873.2352,0.2352,1913.3231,11,527.8609,False,False,875.3642,7.83
1611,873,875.6891,2.6891,1916.0122,1,5739.6421,True,False,875.3642,7.83
1612,873,873.1688,0.1688,1916.181,37,999.3013,False,False,875.3642,7.83
1613,873,871.7583,-1.2417,1917.4227,17,2692.8779,False,False,875.3642,7.83
1614,873,872.0127,-0.9873,1918.4099,1,4926.2639,True,False,875.3642,7.83
1615,873,871.398,-1.602,1920.0119,0,3965.0193,False,False,875.3642,7.83
1616,873,872.9708,-0.0292,1920.0411,17,2672.2544,False,True,875.3642,7.83
1617,873,874.3902,1.3902,1921.4314,0,4364.9066,True,False,875.3642,7.83
1618,873,874.0359,1.0359,1922.4673,34,4511.0134,False,False,875.3642,7.83
1619,873,871.0081,-1.9919,1924.4591,35,3979.6226,False,False,875.3642,7.83
1620,873,870.8084,-2.1916,1926.6508,4,1036.5586,True,False,875.3642,7.83
1621,873,872.4637,-0.5363,1927.1871,49,2706.0935,False,False,875.3642,7.83
1622,873,873.4651,0.4651,1927.6522,35,1992.8793,False,False,875.3642,7.83
1623,873,873.4443,0.4443,1928.0964,28,676.6905,True,False,875.3642,7.83
1624,873,873.4157,0.4157,1928.5121,3,5069.8919,False,True,875.3642,7.83
1625,873,871.9244,-1.0756,1929.5877,10,1353.4777,False,False,875.3642,7.83
1626,873,870.089,-2.911,1932.4987,81,324.0184,True,False,875.3642,7.83
1627,873,871.8151,-1.1849,1933.6836,21,5912.1718,False,False,875.3642,7.83
1628,873,872.0814,-0.9186,1934.6022,70,388.4208,False,False,875.3642,7.83
1629,873,873.7897,0.7897,1935.3918,1,5422.9279,True,False,875.3642,7.83
1630,873,873.0383,0.0383,1935.4302,3,4150.1922,False,False,875.3642,7.83
1631,873,873.0802,0.0802,1935.5103,7,3744.7204,False,False,875.3642,7.83
1632,873,870.4266,-2.5734,1938.0838,36,1124.77,True,True,875.3642,7.83
1633,873,871.3121,-1.6879,1939.7717,50,4007.7762,False,False,875.3642,7.83
1634,873,874.3873,1.3873,1941.1589,26,221.6723,False,False,875.3642,7.83
1635,873,874.1526,1.1526,1942.3116,14,4810.4337,True,False,875.3642,7.83
1636,873,873.0638,0.0638,1942.3754,0,1776.16,False,False,875.3642,7.83
1637,873,876.764,3.764,1946.1394,11,822.476,False,False,875.3642,7.83
1638,873,873.1428,0.1428,1946.2823,5,5027.991,True,False,875.3642,7.83
1639,873,874.6531,1.6531,1947.9354,1,4775.0158,False,False,875.3642,7.83
1640,873,871.5655,-1.4345,1949.3698,50,6068.7218,False,True,875.3642,7.83
1641,873,874.851,1.851,1951.2209,6,4174.9096,True,False,875.3642,7.83
1642,873,873.2091,0.2091,1951.4299,2,1484.9894,False,False,875.3642,7.83
1643,873,874.7832,1.7832,1953.2131,37,330.3155,False,False,875.3642,7.83
1644,873,872.0336,-0.9664,1954.1795,1,1317.2746,True,False,875.3642,7.83
1645,873,871.6159,-1.3841,1955.5636,1,4811.5659,False,False,875.3642,7.83
1646,873,870.7248,-2.2752,1957.8388,5,2355.6594,False,False,875.3642,7.83
1647,873,871.6215,-1.3785,1959.2173,5,1183.4448,True,False,875.3642,7.83
1648,873,874.4092,1.4092,1960.6266,13,1266.1673,False,True,875.3642,7.83
1649,873,873.4048,0.4048,1961.0314,0,3085.0997,False,False,875.3642,7.83
1650,873,872.4303,-0.5697,1961.6011,6,1123.0464,True,False,875.3642,7.83
1651,873,873.4077,0.4077,1962.0088,43,1126.5692,False,False,875.3642,7.83
1652,873,872.1333,-0.8667,1962.8755,13,3915.5,False,False,875.3642,7.83
1653,873,870.9673,-2.0327,1964.9082,14,449.3889,True,False,875.3642,7.83
1654,873,872.0266,-0.9734,1965.8816,10,5171.7472,False,False,875.3642,7.83
1655,873,871.4757,-1.5243,1967.4059,4,6166.8395,False,False,875.3642,7.83
1656,873,872.0439,-0.9561,1968.362,4,891.35,True,True,875.3642,7.83
1657,873,874.7412,1.7412,1970.1032,5,3267.5456,False,False,875.3642,7.83
1658,873,873.1098,0.1098,1970.2131,2,3254.2756,False,False,875.3642,7.83
1659,873,873.9902,0.9902,1971.2032,7,431.7528,True,False,875.3642,7.83
1660,873,874.4295,1.4295,1972.6327,5,4757.9483,False,False,875.3642,7.83
1661,873,872.9399,-0.0601,1972.6928,8,5955.0958,False,False,875.3642,7.83
1662,873,876.206,3.206,1975.8988,10,3798.0097,True,False,875.3642,7.83
1663,873,872.9265,-0.0735,1975.9722,7,1140.7944,False,False,875.3642,7.83
1664,873,874.5947,1.5947,1977.5669,1,6155.2883,False,True,875.3642,7.83
1665,873,873.0417,0.0417,1977.6087,3,3709.6055,True,False,875.3642,7.83
1666,873,871.7389,-1.2611,1978.8698,9,5157.6089,False,False,875.3642,7.83
1667,873,872.6395,-0.3605,1979.2303,68,769.3417,False,False,875.3642,7.83
1668,873,875.1427,2.1427,1981.373,1,2892.546,True,False,875.3642,7.83
1669,873,874.0805,1.0805,1982.4536,12,5881.4711,False,False,875.3642,7.83
1670,873,872.517,-0.483,1982.9365,17,1874.5482,False,False,875.3642,7.83
1671,873,873.8018,0.8018,1983.7383,3,2849.7232,True,False,875.3642,7.83
1672,873,872.0722,-0.9278,1984.6662,17,1408.6616,False,True,875.3642,7.83
1673,873,873.9238,0.9238,1985.5899,1,562.5041,False,False,875.3642,7.83
1674,873,872.8135,-0.1865,1985.7764,7,3734.6666,True,False,875.3642,7.83
1675,873,872.1766,-0.8234,1986.5998,12,379.9227,False,False,875.3642,7.83
1676,873,874.8697,1.8697,1988.4694,28,2155.6932,False,False,875.3642,7.83
1677,873,873.061,0.061,1988.5304,1,5027.7488,True,False,875.3642,7.83
1678,873,874.8549,1.8549,1990.3853,2,2446.4503,False,False,875.3642,7.83
1679,873,873.345,0.345,1990.7303,0,3178.4472,False,False,875.3642,7.83
1680,873,874.1217,1.1217,1991.852,19,2257.0954,True,True,875.3642,7.83
1681,873,875.5952,2.5952,1994.4472,22,5574.1234,False,False,875.3642,7.83
1682,873,877.3031,4.3031,1998.7503,10,4139.6552,False,False,875.3642,7.83
1683,873,872.8353,-0.1647,1998.9151,19,5572.5813,True,False,875.3642,7.83
1684,873,872.0621,-0.9379,1999.853,9,2405.5881,False,False,875.3642,7.83
1685,873,872.9052,-0.0948,1999.9478,59,524.7655,False,False,875.3642,7.83
1686,873,873.2598,0.2598,2000.2076,9,972.1909,True,False,875.3642,7.83
1687,873,871.7899,-1.2101,2001.4177,5,560.341,False,False,875.3642,7.83
1688,873,872.0738,-0.9262,2002.3439,39,2941.8052,False,True,875.3642,7.83
1689,873,873.1156,0.1156,2002.4595,51,3581.6772,True,False,875.3642,7.83
1690,873,875.257,2.257,2004.7165,0,1979.7122,False,False,875.3642,7.83
1691,873,874.1848,1.1848,2005.9013,32,1222.1795,False,False,875.3642,7.83
1692,873,872.4119,-0.5881,2006.4894,24,626.3043,True,False,875.3642,7.83
1693,873,872.5948,-0.4052,2006.8946,49,5073.3616,False,False,875.3642,7.83
1694,873,873.8456,0.8456,2007.7402,13,4025.4402,False,False,875.3642,7.83
1695,873,874.4217,1.4217,2009.1619,3,1061.2415,True,False,875.3642,7.83
1696,873,871.7851,-1.2149,2010.3768,3,996.302,False,True,875.3642,7.83
1697,873,873.1962,0.1962,2010.573,18,5263.9884,False,False,875.3642,7.83
1698,873,871.3473,-1.6527,2012.2257,1,659.7551,True,False,875.3642,7.83
